Name,Phone,Address,Facebook,State
Rustic Treasures,985-549-0560,217 S Cypress St Hammond LA 70403,http://www.facebook.com/pedigofurniturela,Louisiana
Live Oak Garden and Home -  West ,318-336-5307,5064 Highway 84 Vidalia  LA 71373,http://www.facebook.com/landscapesatliveoak,Louisiana
Antiques & Art on First,985-643-4790,1952 First St Slidell LA 70458,http://facebook.com/antiquesandartonfirst/,Louisiana
Jeanie's Southern Tradition Antiques,985-503-0425,1928 First Street Slidell LA 70458,http://Facebook.com/jeanies.southern.traditions,Louisiana
Lagniappe Antiques Baton Rouge,225-927-0531,2175 Dallas Drive Baton Rouge LA 70806,http://www.facebook.com/Lagniappe-Antiques-163277560356697/,Louisiana
Lagniappe Antique Mall,337-507-2036,124 West Bridge Street Breaux Bridge LA 70517,http://facebook.com/lagniappe.antiquesetc/,Louisiana
CJ's Antiques & Collectibles,985-386-0026,160 SE Railroad Ave Ponchatoula LA 70454,http://www.facebook.com/cjsantiques,Louisiana
Circa 1857,225-387-8667,1857 Government St Baton Rouge LA 70802,http://facebook.com/pages/Circa-1857/353602526754,Louisiana
Flock Of Five Gift And Art Emporium LLC,337-476-5096,217 E Thomas St Sulphur LA 70663,http://facebook.com/flockoffive,Louisiana
Once Upon A Time Antiques and Estate Sales,985-859-6872,300 East 7th St Thibodaux LA 70301,http://Facebook.com/onceuponatimeestatesales,Louisiana
From Me To You,318-321-1224,3437 Masonic Dr Alexandria LA 71301,http://facebook.com/From-Me-To-You-Alexandria-Mall-104127665033234,Louisiana
TaWaSi Antiques and Vintage Show,not available,310 N Canal Blvd Thibodaux LA 70301,http://facebook.com/thibodauxantiqueshow,Louisiana
GG's Coffee Shop and Classy Collectibles,318-578-7920,217 N Main St Springhill LA 71075,http://facebook.com/groups/1144397086091429,Louisiana
Antiques on Gladstone,318-868-2940,755 Gladstone Blvd Shreveport LA 71104,unavailable,Louisiana
Moss & Berry,985-542-7520,165 E Pine St Ponchatoula LA 70454,http://facebook.com/mossandberry,Louisiana
Trail's End Antiques,985-386-5776,157 E Pine St Ponchatoula LA 70454,http://Facebook.com/groups/232673214620875,Louisiana
Tangi Trading Post ,985-662-5086,50007 US HWY 51 Tickfaw LA 70466,http://www.facebook.com/pages/Ponchatoula-Antiques-Statuary/107137812701719,Louisiana
Let The Good Times Roll Antiques,504-382-1364,1928 First Street Slidell LA 70458,unavailable,Louisiana
Maison Pompeii Antiques & Interiors,318-730-3784,3216 Jackson St Alexandria LA 71301,http://www.instagram.com/maisonpompeiiantiquesinteriors/,Louisiana
Southern Belle Station Antiques,225-634-7111,1426 Charter St Jackson LA 70748,unavailable,Louisiana
ABA Collectibles, LLC,985-974-4334,138 W Pine St Ponchatoula LA 70454,http://www.facebook.com/www.ABACollectibles/,Louisiana
A Touch Of Country LLC,985-370-2167,310 E Pine St Ponchatoula LA 70454,http://facebook.com/atouchofcountryllc,Louisiana
Ponchatoula Country Market & Historic Train Depot,985-386-9580,10 E Pine St Ponchatoula LA 70454,http://facebook.com/pages/The-Ponchatoula-Country-Market/282309098477869/,Louisiana
jenni b's antiques,337-345-5825,510 Eraste Landry Rd Lafayette LA 70506,http://facebook.com/jennibsantiqueshop,Louisiana
Nanny's Totes & Things,985-265-4551,1928 First St Slidell LA 70458,unavailable,Louisiana
The Estate Center,985-345-6383,1517 W Thomas St Hammond LA 70401,http://www.facebook.com/theestatecenter,Louisiana
Ruth's Collectibles and Gifts,985-386-4021,390 E Pine St Ponchatoula LA 70454,http://facebook.com/ruthscollectiblesandgifts,Louisiana
Antique Emporium,318-606-2543,316 Ockley Dr Shreveport LA 71105,http://Facebook.com/Antique-Emporium-423112478282071,Louisiana
Possibilities Antiques and Collectibles,318-377-2680,101 Main St Minden LA 71055,http://facebook.com/possibilitiesminden,Louisiana
Antique Shoppes at 1100 Barksdale,318-658-9766,1100 Barksdale Blvd Bossier City LA 71111,http://www.facebook.com/antiqueshoppes,Louisiana
Tres Bien Antiques,318-228-8815,132 Saint Denis St Natchitoches LA 71457,http://www.facebook.com/TresBienAntiques,Louisiana
Magnolia House Antique Mall ,985-290-9922,228 Erlanger Street Slidell LA 70458,http://www.facebook.com/Magnolia-House-Antiques-144122146127121/,Louisiana
Greenwood Plantation,225-655-4475,6838 Highland Rd St Francisville LA 70775,http://facebook.com/Greenwood-Plantation-147687152645/,Louisiana
Le Boulevard Marketplace,504-455-4515,3815 Veterans Blvd Ste B Metairie LA 70002,http://www.facebook.com/LeBoulevardMarketplace,Louisiana
201 Antiques and Vintage,225-380-5100,201 N Range Ave Denham Springs LA 70726,http://www.facebook.com/201-Antiques-and-Vintage-825116004204522/,Louisiana
Breaud's Antiques,225-588-2635,219 N Range Ave Denham Springs LA 70726,http://facebook.com/profile.php?id=100057737556651,Louisiana
Annette's Antique Mall,985-265-4551,1928 First Street Slidell LA 70458,http://facebook.com/pagesAnnette's%20House%20of%20Decor138096042905512,Louisiana
Roussel's & Co.,985-386-9097,177 W Pine St Ponchatoula LA 70454,http://www.facebook.com/RousselsofPonchatoula,Louisiana
Bless This Mess Vintage Market,318-719-9333,1611 Carter St Vidalia LA 71373,http://facebook.com/blessthismessvintagemarket,Louisiana
Sunset Rail Stop Flea Market,337-662-1118,312 Anna Street Sunset LA 70584,http://facebook.com/SunsetRailStopFleaMarket,Louisiana
Jocias Vintage Market,985-772-4987,6270 W Main St Houma LA 70360,http://facebook.com/JociasVintageMarket,Louisiana
Heritage House Antiques,225-791-3553,208 North Range Avenue Denham Springs LA 70726,http://facebook.com/HeritageHouseDS,Louisiana
Market at the Mill,225-718-7813,311 Mill Street New Roads LA 70760,http://www.facebook.com/Market-At-The-Mill-184834184958265/,Louisiana
Chaleureux,985-486-0065,145 W Pine St Ponchatoula LA 70454,http://facebook.com/shopchaleureux,Louisiana
Blue Goose Antiques,985-641-4311,1928 First St Slidell LA 70458,unavailable,Louisiana
Reflections of Olde Antique Mall,337-593-8593,700 West Congress Street Lafayette LA 70501,http://www.facebook.com/Reflections.of.Olde.Antique.Mall,Louisiana
Caboose Antiques & Decor,318-865-5376,855 Pierremont Road Shreveport LA 71106,http://facebook.com/Caboose-Antiques-128388057181984,Louisiana
Camellia House B and B,985-264-4973,426 Easr Rutland Sreet Covington LA 70433,http://facebook.com/CamelliaHouseBedandBreakfast,Louisiana
B2 Antiques,985-345-2266,165 E Pine St Ponchatoula LA 70454,http://facebook.com/b2antiques,Louisiana
Pinhook Flea Market,337-849-9770,3131 W Pinhook Rd Lafayette LA 70508,http://facebook.com/pinhookfleamarket,Louisiana
Ponchatoula Antique Trade Days,985-351-4029,100 W Pine Ponchatoula LA 70454,http://facebook.com/Ponchatoula-Antique-Trade-Days-Arts-Craft-Fair-124068690980703/,Louisiana
Time & Again Collectibles,985-448-3078,165 E Pine St Ponchatoula LA 70454,http://facebook.com/Facebook.com/time.again.collectibles,Louisiana
Fireside Antiques - European Antiques,225-752-9565,14007 Perkins Road Baton Rouge LA 70810,http://www.facebook.com/firesideantiques,Louisiana
Blue Frog Antiques,225-436-4714,1723 Charter St. Jackson LA 70748,http://facebook.com/profile.php?id=100082906203027,Louisiana
Slidell Historical Antique Association Street Fairs,985-265-4551,1928 First St. Slidell LA 70458,http://www.facebook.com/slidellantiquefair,Louisiana
Lafayette Antique Market,337-981-9884,3108 Johnston Street Lafayette LA 70501,http://www.facebook.com/LafayetteAntiqueMarket,Louisiana
Blue Heron Bed and Breakfast Mandeville,985-373-8902,510 Girod St Mandeville LA 70448,http://facebook.com/BlueHeronMandeville,Louisiana
Frances Fitz-Gerald Jewelry and Antiques,337-564-5005,1830 Ryan St  Ste D Lake Charles LA 70601,http://facebook.com/francesannfitzgerald,Louisiana
Old Schoolhouse Antique Mall,337-826-3580,123 S. Church Street Washington LA 70589,http://www.facebook.com/pages/Washington-Old-Schoolhouse-Antique-Mall/541412572565796,Louisiana
American Vintage Antiques & Consignment,985-351-4496,207 E. Oak Street Amite LA 70422,http://facebook.com/Facebook.com/americanvintageantiques,Louisiana
Heavenly Treasures Antique Mall,318-299-3835,103 Main St Minden LA 71055,http://www.facebook.com/HeavenlyTreasuresMindenLA,Louisiana
Maine Wicked Goods Mercantile,207-869-5251,304 US Route 1 Freeport ME 04032,http://www.facebook.com/Maine-Wicked-Goods-Mercantile-241922675973278/,Maine
The Antique Salon,207-462-7551,262 Bath Rd/ Route 1 Wiscasset ME 04578,unavailable,Maine
Foreside Antiques,207-781-5367,48 US Route 1 Falmouth ME 04105,http://www.facebook.com/Foreside-Antiques-Inc-183892874996019/,Maine
Carboni Antiques,207-475-3877,1755 Post Road Wells ME 04090,unavailable,Maine
Arundel Antiques,207-985-7965,1713 Portland Road Arundel ME 04046,http://m.facebook.com/arundelantiques,Maine
Barn on 26 Antiques,207-657-3470,361 Shaker Road Gray ME 04039,unavailable,Maine
The York Antiques Gallery,207-363-5002,746 US Route 1 York ME 03909,http://facebook.com/yorkantiquesgallery/,Maine
Old House Parts Co,207-985-1999,1 Trackside Dr Kennebunk ME 04043,http://facebook.com/profile.php?id=127692740581045,Maine
Back In The Day Antique Mall,207-848-7699,814 Main Road Carmel ME 04419,http://www.facebook.com/Backinthedayantiquemall,Maine
Porter's Antiques,207-549-4601,878 Rockland Rd Somerville ME 04348,http://www.facebook.com/PortersAntiques/,Maine
Hathaway Mill Antiques,207-877-0250,10 Water St  Ste 101 Waterville ME 04901,http://www.facebook.com/Hathaway-Mill-Antiques-324981234619830/,Maine
Bo-Mar Hall Antiques and Collectibles,207-360-0943,1622 Post Road Wells ME 04090,http://www.facebook.com/Bo-Mar-Hall-Antiques-Collectibles-546796515794449/,Maine
1A Relics,207-412-0822,444 Bangor Rd Ellsworth ME 04605,unavailable,Maine
Dunbar and Sons Antiques & Vintage,207-637-5014,207 Ossipee Trail Rt 25 Limington ME 04049,http://facebook.com/LimingtonMeadowsAntiqueandCollectibles,Maine
Columbary House Antiques,207-363-5496,1286 US Route 1 Cape Neddick ME 03902,http://facebook.com/columbaryhouse,Maine
Orphan Annie's,207-782-0638,96 Court St Auburn ME 04210,http://www.facebook.com/Orphan-Annies-105517406182593/timeline,Maine
Melissa's Mighty Finds,207-229-5065,1479 Portland Rd Arundel ME 04046,http://www.facebook.com/MelissasMightyFinds/,Maine
Indian Trail Antiques,207-586-5000,23 Indian Trail Rd Newcastle ME 04553,http://www.facebook.com/Indian-Trail-Antiques-270427383163012/,Maine
Antiques USA,207-985-7766,1669 Portland Rd Arundel ME 04046,unavailable,Maine
Americana Workshop,207-985-8356,111 York St Kennebunk ME 04043,http://www.facebook.com/Americana.Workshop,Maine
Kezar Falls Curiosity Shop,207-625-7830,85 Federal Rd Parsonsfield ME 04047,http://facebook.com/kezarfallscuriosityshop,Maine
Fairfield Antiques Mall,207-453-4100,382 Skowhegan Rd Fairfield ME 04937,http://m.facebook.com/Fairfield-Antiques-Mall-324480906050/,Maine
The Farm Antiques,207-985-2656,294 Mildram Road Wells ME 04090,unavailable,Maine
Antique Marketplace & Café,207-941-2111,65 Main Street Bangor ME 04401,http://www.facebook.com/pg/antiquemarketplacecafe,Maine
Vacationland Antiques,207-653-5064,33 Main Street Dixfield ME 04224,unavailable,Maine
Route 26 Antiques,207-744-0232,1188 Main St # 3 Oxford ME 04270,http://www.facebook.com/Route26Antiques/,Maine
Iron Horse Antiques and Antique Auto Museum,207-633-4727,586 Wiscasset Road Boothbay ME 04537,http://facebook.com/RailwayVillage,Maine
Cabot Mill Antiques,207-725-2855,14 Maine St Brunswick ME 04011,http://www.facebook.com/cabotmillantiques/,Maine
Old Winterport Commercial House Antique Shop,207-223-5854,114 Main St Winterport ME 04496,http://www.facebook.com/Old-Winterport-Commercial-House-108673596564/,Maine
Freeport Antiques & Heirlooms Showcase,207-869-5091,31 Main Street Freeport ME 04032,http://www.facebook.com/freeportantiquesshowcase/,Maine
Pete's Place,207-229-6515,214 Hollis Rd Route 202 Hollis ME 04042,http://www.facebook.com/Petes-Place-aka-Truck-Stop-Antiques-624566814355756/,Maine
The Rusticators Emporium,207-213-6679,151 Water St Hallowell ME 04347,http://facebook.com/therusticatorsemporium,Maine
Central Maine Antique Mall,207-262-4010,1372 Union Street Bangor ME 04401,http://facebook.com/profile.php?id=621322048010293,Maine
Hobby Horse Antiques Marketplace,207-323-6275,383 E Main St Searsport ME 04974,http://www.facebook.com/Hobby-Horse-Antiques-and-Flea-Market-217711531593616/,Maine
Old Creamery Antique Mall,207-667-0522,13 Hancock St Ellsworth ME 04605,http://www.facebook.com/Old-Creamery-159197597445360/,Maine
Leona May’s Antique & Gift Shoppe,207-368-6089,147 Main St Newport ME 04953,http://facebook.com/leonamays.me,Maine
Hilltop Antiques,207-474-0055,48 Water St Skowhegan ME 04976,http://www.facebook.com/hilltop.antiques/timeline,Maine
Generations Antique Mall,207-323-1799,411 West St ROCKPORT ME 04865,http://www.facebook.com/GenerationsMall,Maine
Biddeford Vintage Market,207-571-9199,156 Main St  Ste 104 Biddeford ME 04005,http://www.instagram.com/biddefordvintagemarket/,Maine
Patricia Stauble Antiques,207-841-2562,243 Dodge Road Edgecomb ME 04556,unavailable,Maine
Wiscasset Antiques Mall,207-882-4029,536 Bath Rd Wiscasset ME 04578,http://www.facebook.com/wiscassetantiquesmall/,Maine
Peter Mavris Antique Shows ,207-608-3086,515 North Rd Parsonsfield ME 04047,http://facebook.com/PeterMavrisAntiqueShows,Maine
Breakaway Design & Antiques,207-360-0530,1755 Post Rd Wells ME 04090,http://www.facebook.com/PaulaChris2017/,Maine
Antique Junction,413-531-3281,1294 S Main St Palmer MA 01069,http://facebook.com/palmerantiquejunction,Massachusetts
Elegant Findings Antiques,617-973-4844,89 Charles St Boston MA 02114,http://www.instagram.com/elegantfindingsantiques/,Massachusetts
Upton House Antiques,978-486-3367,275 King St Littleton MA 01460,unavailable,Massachusetts
Brimfield Antique Shows,781-324-4400,6 Mill Lane Road (Hertan's Show Field) Brimfield MA 01010,http://www.facebook.com/brimfieldlive/,Massachusetts
New Bedford Antiques at the Cove,508-993-7600,127 Rodney French Blvd New Bedford MA 02744,http://www.facebook.com/New-Bedford-Antiques-at-the-Cove-325031067585980/,Massachusetts
Cutiques,978-534-6604,901 Central St Leominster MA 01453,http://facebook.com/cutiques,Massachusetts
Ramble Market,781-790-5260,39 Green St Waltham MA 02451,http://www.facebook.com/RambleMarketAntiques/,Massachusetts
Boston Antiques & Lamp Shades,617-367-9000,119 Charles St Lowr Level Boston MA 02114,http://facebook.com/BostonAntiquesLampShades,Massachusetts
Windsong Antiques,508-432-1797,346 Route 28 Harwich Port MA 02646,http://www.facebook.com/Windsong-Antiques-Inc-141128185932718/,Massachusetts
Serendipity Vintage Goods,978-228-8363,244 Newburyport Turnpike Rowley MA 01969,http://www.facebook.com/serendipityvintagegoods,Massachusetts
Upstairs Downstairs Home,617-367-1950,69 Charles Street Boston MA 02114,http://www.facebook.com/upstairsdownstairsantiques/,Massachusetts
Eclectic Collection,508-510-3983,466 W Center St W Bridgewater MA 02379,http://www.facebook.com/eclecticcollectionwestbridgewater,Massachusetts
Walden Street Antiques,978-610-6802,23 Walden St Concord MA 01742,http://facebook.com/waldenstreetantiques/,Massachusetts
Great Road Vintage,978-429-8322,469 Great Road Acton MA 01720,http://facebook.com/greatroadhome,Massachusetts
Jeffrey's Antique CO-OP Mall,978-582-7831,62 Chase Road Lunenburg MA 01462,http://www.facebook.com/JeffreysAntiqueCoOpMall/,Massachusetts
The Sandwich Flea Market,508-685-2767,34 Quaker Meeting House Rd Sandwich MA 02563,http://facebook.com/profile.php?id=100057613181468,Massachusetts
Sturbridge Antique Shops,508-347-2744,128 Charlton Rd  Route 20 Sturbridge MA 01566,http://Facebook.com/SturbridgeAntiqueShops,Massachusetts
Country Bumpkin' Antiques,978-652-5429,36 Baldwinville Rd Templeton MA 01468,http://www.facebook.com/Country-Bumpkin-Antiques-819303908088174/,Massachusetts
Acushnet River Antiques LLC,508-992-8878,50 Kilburn St Exit 27 off 195 New Bedford MA 02740,http://www.facebook.com/ARIVERANT/,Massachusetts
Antique Mall of Lowell,978-856-7490,20 payton St Lowell,MA MA 01851,http://facebook.com/lowellsalvage,Massachusetts
Antiques And All That Jazz,413-775-3508,107 Stockbridge Rd Gt Barrington MA 01230,http://facebook.com/profile.php?id=100057491826799,Massachusetts
Fabled Antiques,617-936-3008,93 Charles St. Boston MA 02114,http://facebook.com/fabledantiques,Massachusetts
Vintage Home and Design Studio,508-566-1114,31 Mill St Fl 2 Assonet MA 02702,unavailable,Massachusetts
North Bridge Antiques,978-371-1442,28 Walden St Concord MA 01742,http://www.facebook.com/NBACONCORD/,Massachusetts
Thoreauly Antiques,978-371-0100,27 Walden St Concord MA 01742,http://www.facebook.com/Thoreauly-Antiques-187688777916464/,Massachusetts
Hobart Village Antique Mall,978-597-0332,445 Main St West Townsend MA 01474,http://www.facebook.com/pg/Hobart-Village-Antique-Mall-322717134163/,Massachusetts
The Antique Shop,617-796-9959,356 Watertown St Newton MA 02458,http://www.instagram.com/TheAntiqueShop_ma/,Massachusetts
Jackson Antique Mall,517-784-3333,201 N Jackson St Jackson MI 49201,http://Facebook.com/Jackson-Antique-Mall-111133407211510,Michigan
Sisters Attic,989-964-1536,105 Saginaw St Sterling MI 48659,http://www.facebook.com/SistersAtticMI/,Michigan
Mike's Antique Mall,989-871-3078,8947 State Rd Millington MI 48746,http://facebook.com/Mikes-Antique-Mall-199624703533931/,Michigan
Parma Antique Mall,517-531-5233,124 W Main St Parma MI 49269,http://facebook.com/parmaantiquemall,Michigan
Murphy's Antique Mall,269-639-1662,321 Center St South Haven MI 49090,http://www.facebook.com/AntiquesSouthHaven,Michigan
Seven Sisters Antiques,231-773-6026,3144 Heights Ravenna Rd Muskegon MI 49444,http://www.facebook.com/Seven-Sisters-Antiques-Gifts-197242503708155/,Michigan
Simply Vintage Marketplace,517-978-5818,208 Mason St Mason MI 48854,http://facebook.com/Simplyvintagemarketplace,Michigan
Perception,616-451-2393,940 28th Street S.E. Grand Rapids MI 49508,unavailable,Michigan
Bostwick Lake Antiques,616-813-8336,8451 Belding Rd Rockford MI 49341,http://www.facebook.com/bostwicklakeantique,Michigan
On the Hunt Antiques,248-742-1142,5598 Dixie Hwy Waterford MI 48329,http://www.facebook.com/On-The-Hunt-Antiques-229842057108135/,Michigan
